latitude,longitude,depth_m
18.53224000,73.97817500,1.88000000
18.53224000,73.97829500,1.84000000
18.53224000,73.97841500,1.80000000
18.53224000,73.97853500,1.75000000
18.53224000,73.97865500,1.75000000
18.53224000,73.97877500,1.69000000
18.53236000,73.85601500,1.69000000
18.53236000,73.85613500,1.75000000
18.53236000,73.85625500,1.75000000
18.53236000,73.85637500,1.80000000
18.53236000,73.85649500,1.80000000
18.53236000,73.85661500,1.80000000
18.53236000,73.85673500,1.75000000
18.53236000,73.85685500,1.75000000
18.53236000,73.85697500,1.69000000
18.53236000,73.85709500,1.69000000
18.53236000,73.86081500,1.69000000
18.53236000,73.86093500,1.69000000
18.53236000,73.86153500,1.69000000
18.53236000,73.86165500,1.75000000
18.53236000,73.86177500,1.80000000
18.53236000,73.86189500,1.84000000
18.53236000,73.86201500,1.80000000
18.53236000,73.86213500,1.75000000
18.53236000,73.86225500,1.69000000
18.53236000,73.97697500,1.69000000
18.53236000,73.97709500,1.75000000
18.53236000,73.97721500,1.80000000
18.53236000,73.97733500,1.84000000
18.53236000,73.97745500,1.88000000
18.53236000,73.97757500,1.91000000
18.53236000,73.97769500,1.94000000
18.53236000,73.97781500,1.94000000
18.53236000,73.97793500,1.91000000
18.53236000,73.97805500,1.88000000
18.53236000,73.97817500,1.84000000
18.53236000,73.97829500,1.80000000
18.53236000,73.97841500,1.75000000
18.53236000,73.97853500,1.69000000
18.53236000,73.97865500,1.69000000
18.53248000,73.85613500,1.69000000
18.53248000,73.85625500,1.69000000
18.53248000,73.85637500,1.75000000
18.53248000,73.85649500,1.75000000
18.53248000,73.85661500,1.75000000
18.53248000,73.85673500,1.69000000
18.53248000,73.85685500,1.69000000
18.53248000,73.86153500,1.69000000
18.53248000,73.86165500,1.75000000
18.53248000,73.86177500,1.80000000
18.53248000,73.86189500,1.84000000
18.53248000,73.86201500,1.84000000
18.53248000,73.86213500,1.80000000
18.53248000,73.86225500,1.75000000
18.53248000,73.86237500,1.69000000
18.53248000,73.97685500,1.69000000
18.53248000,73.97697500,1.75000000
18.53248000,73.97709500,1.80000000
18.53248000,73.97721500,1.84000000
18.53248000,73.97733500,1.88000000
18.53248000,73.97745500,1.91000000
18.53248000,73.97757500,1.94000000
18.53248000,73.97769500,1.94000000
18.53248000,73.97781500,1.91000000
18.53248000,73.97793500,1.88000000
18.53248000,73.97805500,1.84000000
18.53248000,73.97817500,1.80000000
18.53248000,73.97829500,1.75000000
18.53248000,73.97841500,1.69000000
18.53260000,73.85637500,1.69000000
18.53260000,73.85649500,1.69000000
18.53260000,73.85661500,1.69000000
18.53260000,73.86153500,1.69000000
18.53260000,73.86165500,1.75000000
18.53260000,73.86177500,1.80000000
18.53260000,73.86189500,1.84000000
18.53260000,73.86201500,1.84000000
18.53260000,73.86213500,1.80000000
18.53260000,73.86225500,1.75000000
18.53260000,73.86237500,1.69000000
18.53260000,73.97673500,1.69000000
18.53260000,73.97685500,1.75000000
18.53260000,73.97697500,1.80000000
18.53260000,73.97709500,1.84000000
18.53260000,73.97721500,1.88000000
18.53260000,73.97733500,1.91000000
18.53260000,73.97745500,1.94000000
18.53260000,73.97757500,1.94000000
18.53260000,73.97769500,1.91000000
18.53260000,73.97781500,1.88000000
18.53260000,73.97793500,1.84000000
18.53260000,73.97805500,1.80000000
18.53260000,73.97817500,1.75000000
18.53260000,73.97829500,1.69000000
18.53272000,73.85541500,1.69000000
18.53272000,73.85553500,1.69000000
18.53272000,73.85565500,1.69000000
18.53272000,73.86153500,1.69000000
18.53272000,73.86165500,1.75000000
18.53272000,73.86177500,1.80000000
18.53272000,73.86189500,1.84000000
18.53272000,73.86201500,1.88000000
18.53272000,73.86213500,1.84000000
18.53272000,73.86225500,1.80000000
18.53272000,73.86237500,1.75000000
18.53272000,73.86249500,1.69000000
18.53272000,73.97661500,1.69000000
18.53272000,73.97673500,1.75000000
18.53272000,73.97685500,1.80000000
18.53272000,73.97697500,1.84000000
18.53272000,73.97709500,1.88000000
18.53272000,73.97721500,1.91000000
18.53272000,73.97733500,1.94000000
18.53272000,73.97745500,1.94000000
18.53272000,73.97757500,1.91000000
18.53272000,73.97769500,1.88000000
18.53272000,73.97781500,1.84000000
18.53272000,73.97793500,1.80000000
18.53272000,73.97805500,1.75000000
18.53272000,73.97817500,1.69000000
18.53284000,73.85517500,1.69000000
18.53284000,73.85529500,1.69000000
18.53284000,73.85541500,1.75000000
18.53284000,73.85553500,1.75000000
18.53284000,73.85565500,1.75000000
18.53284000,73.85577500,1.69000000
18.53284000,73.85589500,1.69000000
18.53284000,73.86153500,1.69000000
18.53284000,73.86165500,1.75000000
18.53284000,73.86177500,1.80000000
18.53284000,73.86189500,1.84000000
18.53284000,73.86201500,1.88000000
18.53284000,73.86213500,1.88000000
18.53284000,73.86225500,1.84000000
18.53284000,73.86237500,1.80000000
18.53284000,73.86249500,1.75000000
18.53284000,73.86261500,1.69000000
18.53284000,73.97661500,1.69000000
18.53284000,73.97673500,1.75000000
18.53284000,73.97685500,1.80000000
18.53284000,73.97697500,1.84000000
18.53284000,73.97709500,1.88000000
18.53284000,73.97721500,1.91000000
18.53284000,73.97733500,1.94000000
18.53284000,73.97745500,1.91000000
18.53284000,73.97757500,1.88000000
18.53284000,73.97769500,1.84000000
18.53284000,73.97781500,1.80000000
18.53284000,73.97793500,1.75000000
18.53284000,73.97805500,1.69000000
18.53296000,73.85517500,1.69000000
18.53296000,73.85529500,1.75000000
18.53296000,73.85541500,1.75000000
18.53296000,73.85553500,1.80000000
18.53296000,73.85565500,1.80000000
18.53296000,73.85577500,1.75000000
18.53296000,73.85589500,1.69000000
18.53296000,73.86153500,1.69000000
18.53296000,73.86165500,1.75000000
18.53296000,73.86177500,1.80000000
18.53296000,73.86189500,1.84000000
18.53296000,73.86201500,1.88000000
18.53296000,73.86213500,1.91000000
18.53296000,73.86225500,1.88000000
18.53296000,73.86237500,1.84000000
18.53296000,73.86249500,1.80000000
18.53296000,73.86261500,1.75000000
18.53296000,73.86273500,1.69000000
18.53296000,73.97649500,1.69000000
18.53296000,73.97661500,1.75000000
18.53296000,73.97673500,1.80000000
18.53296000,73.97685500,1.84000000
18.53296000,73.97697500,1.88000000
18.53296000,73.97709500,1.91000000
18.53296000,73.97721500,1.94000000
18.53296000,73.97733500,1.94000000
18.53296000,73.97745500,1.91000000
18.53296000,73.97757500,1.88000000
18.53296000,73.97769500,1.84000000
18.53296000,73.97781500,1.80000000
18.53296000,73.97793500,1.75000000
18.53296000,73.97805500,1.69000000
18.53308000,73.85529500,1.69000000
18.53308000,73.85541500,1.69000000
18.53308000,73.85553500,1.75000000
18.53308000,73.85565500,1.75000000
18.53308000,73.85577500,1.75000000
18.53308000,73.85589500,1.69000000
18.53308000,73.86153500,1.69000000
18.53308000,73.86165500,1.75000000
18.53308000,73.86177500,1.80000000
18.53308000,73.86189500,1.84000000
18.53308000,73.86201500,1.88000000
18.53308000,73.86213500,1.91000000
18.53308000,73.86225500,1.91000000
18.53308000,73.86237500,1.88000000
18.53308000,73.86249500,1.84000000
18.53308000,73.86261500,1.80000000
18.53308000,73.86273500,1.75000000
18.53308000,73.86285500,1.69000000
18.53308000,73.97637500,1.69000000
18.53308000,73.97649500,1.75000000
18.53308000,73.97661500,1.80000000
18.53308000,73.97673500,1.84000000
18.53308000,73.97685500,1.88000000
18.53308000,73.97697500,1.91000000
18.53308000,73.97709500,1.94000000
18.53308000,73.97721500,1.94000000
18.53308000,73.97733500,1.91000000
18.53308000,73.97745500,1.88000000
18.53308000,73.97757500,1.84000000
18.53308000,73.97769500,1.80000000
18.53308000,73.97781500,1.75000000
18.53308000,73.97793500,1.69000000
18.53320000,73.85553500,1.69000000
18.53320000,73.85565500,1.69000000
18.53320000,73.85577500,1.69000000
18.53320000,73.85589500,1.69000000
18.53320000,73.86165500,1.69000000
18.53320000,73.86177500,1.75000000
18.53320000,73.86189500,1.80000000
18.53320000,73.86201500,1.84000000
18.53320000,73.86213500,1.88000000
18.53320000,73.86225500,1.91000000
18.53320000,73.86237500,1.91000000
18.53320000,73.86249500,1.88000000
18.53320000,73.86261500,1.84000000
18.53320000,73.86273500,1.80000000
18.53320000,73.86285500,1.75000000
18.53320000,73.86297500,1.69000000
18.53320000,73.86309500,1.69000000
18.53320000,73.97625500,1.69000000
18.53320000,73.97637500,1.75000000
18.53320000,73.97649500,1.80000000
18.53320000,73.97661500,1.84000000
18.53320000,73.97673500,1.88000000
18.53320000,73.97685500,1.91000000
18.53320000,73.97697500,1.94000000
18.53320000,73.97709500,1.94000000
18.53320000,73.97721500,1.91000000
18.53320000,73.97733500,1.88000000
18.53320000,73.97745500,1.84000000
18.53320000,73.97757500,1.80000000
18.53320000,73.97769500,1.75000000
18.53320000,73.97781500,1.69000000
18.53332000,73.86165500,1.69000000
18.53332000,73.86177500,1.69000000
18.53332000,73.86189500,1.75000000
18.53332000,73.86201500,1.80000000
18.53332000,73.86213500,1.84000000
18.53332000,73.86225500,1.88000000
18.53332000,73.86237500,1.91000000
18.53332000,73.86249500,1.91000000
18.53332000,73.86261500,1.88000000
18.53332000,73.86273500,1.84000000
18.53332000,73.86285500,1.80000000
18.53332000,73.86297500,1.75000000
18.53332000,73.86309500,1.75000000
18.53332000,73.86321500,1.69000000
18.53332000,73.86333500,1.69000000
18.53332000,73.97625500,1.69000000
18.53332000,73.97637500,1.75000000
18.53332000,73.97649500,1.80000000
18.53332000,73.97661500,1.84000000
18.53332000,73.97673500,1.88000000
18.53332000,73.97685500,1.91000000
18.53332000,73.97697500,1.94000000
18.53332000,73.97709500,1.91000000
18.53332000,73.97721500,1.88000000
18.53332000,73.97733500,1.84000000
18.53332000,73.97745500,1.80000000
18.53332000,73.97757500,1.75000000
18.53332000,73.97769500,1.69000000
18.53344000,73.86189500,1.69000000
18.53344000,73.86201500,1.75000000
18.53344000,73.86213500,1.80000000
18.53344000,73.86225500,1.84000000
18.53344000,73.86237500,1.88000000
18.53344000,73.86249500,1.91000000
18.53344000,73.86261500,1.91000000
18.53344000,73.86273500,1.88000000
18.53344000,73.86285500,1.84000000
18.53344000,73.86297500,1.80000000
18.53344000,73.86309500,1.80000000
18.53344000,73.86321500,1.75000000
18.53344000,73.86333500,1.69000000
18.53344000,73.97613500,1.69000000
18.53344000,73.97625500,1.75000000
18.53344000,73.97637500,1.80000000
18.53344000,73.97649500,1.84000000
18.53344000,73.97661500,1.88000000
18.53344000,73.97673500,1.91000000
18.53344000,73.97685500,1.94000000
18.53344000,73.97697500,1.91000000
18.53344000,73.97709500,1.88000000
18.53344000,73.97721500,1.84000000
18.53344000,73.97733500,1.80000000
18.53344000,73.97745500,1.75000000
18.53344000,73.97757500,1.75000000
18.53344000,73.97769500,1.69000000
18.53356000,73.86201500,1.69000000
18.53356000,73.86213500,1.75000000
18.53356000,73.86225500,1.80000000
18.53356000,73.86237500,1.84000000
18.53356000,73.86249500,1.88000000
18.53356000,73.86261500,1.91000000
18.53356000,73.86273500,1.91000000
18.53356000,73.86285500,1.88000000
18.53356000,73.86297500,1.84000000
18.53356000,73.86309500,1.84000000
18.53356000,73.86321500,1.80000000
18.53356000,73.86333500,1.75000000
18.53356000,73.86345500,1.69000000
18.53356000,73.97601500,1.69000000
18.53356000,73.97613500,1.75000000
18.53356000,73.97625500,1.80000000
18.53356000,73.97637500,1.84000000
18.53356000,73.97649500,1.88000000
18.53356000,73.97661500,1.91000000
18.53356000,73.97673500,1.94000000
18.53356000,73.97685500,1.91000000
18.53356000,73.97697500,1.88000000
18.53356000,73.97709500,1.84000000
18.53356000,73.97721500,1.80000000
18.53356000,73.97733500,1.75000000
18.53356000,73.97745500,1.69000000
18.53356000,73.97757500,1.69000000
18.53368000,73.86201500,1.69000000
18.53368000,73.86213500,1.75000000
18.53368000,73.86225500,1.80000000
18.53368000,73.86237500,1.84000000
18.53368000,73.86249500,1.88000000
18.53368000,73.86261500,1.91000000
18.53368000,73.86273500,1.94000000
18.53368000,73.86285500,1.91000000
18.53368000,73.86297500,1.88000000
18.53368000,73.86309500,1.84000000
18.53368000,73.86321500,1.80000000
18.53368000,73.86333500,1.75000000
18.53368000,73.86345500,1.69000000
18.53368000,73.97577500,1.69000000
18.53368000,73.97589500,1.69000000
18.53368000,73.97601500,1.75000000
18.53368000,73.97613500,1.80000000
18.53368000,73.97625500,1.84000000
18.53368000,73.97637500,1.88000000
18.53368000,73.97649500,1.91000000
18.53368000,73.97661500,1.94000000
18.53368000,73.97673500,1.91000000
18.53368000,73.97685500,1.88000000
18.53368000,73.97697500,1.84000000
18.53368000,73.97709500,1.80000000
18.53368000,73.97721500,1.75000000
18.53368000,73.97733500,1.69000000
18.53380000,73.86213500,1.69000000
18.53380000,73.86225500,1.75000000
18.53380000,73.86237500,1.80000000
18.53380000,73.86249500,1.84000000
18.53380000,73.86261500,1.88000000
18.53380000,73.86273500,1.91000000
18.53380000,73.86285500,1.94000000
18.53380000,73.86297500,1.91000000
18.53380000,73.86309500,1.88000000
18.53380000,73.86321500,1.84000000
18.53380000,73.86333500,1.80000000
18.53380000,73.86345500,1.75000000
18.53380000,73.86357500,1.69000000
18.53380000,73.97577500,1.69000000
18.53380000,73.97589500,1.75000000
18.53380000,73.97601500,1.80000000
18.53380000,73.97613500,1.84000000
18.53380000,73.97625500,1.88000000
18.53380000,73.97637500,1.91000000
18.53380000,73.97649500,1.94000000
18.53380000,73.97661500,1.91000000
18.53380000,73.97673500,1.88000000
18.53380000,73.97685500,1.84000000
18.53380000,73.97697500,1.80000000
18.53380000,73.97709500,1.75000000
18.53380000,73.97721500,1.69000000
18.53392000,73.86225500,1.69000000
18.53392000,73.86237500,1.75000000
18.53392000,73.86249500,1.80000000
18.53392000,73.86261500,1.84000000
18.53392000,73.86273500,1.88000000
18.53392000,73.86285500,1.91000000
18.53392000,73.86297500,1.94000000
18.53392000,73.86309500,1.91000000
18.53392000,73.86321500,1.88000000
18.53392000,73.86333500,1.84000000
18.53392000,73.86345500,1.80000000
18.53392000,73.86357500,1.75000000
18.53392000,73.86369500,1.69000000
18.53392000,73.97565500,1.69000000
18.53392000,73.97577500,1.75000000
18.53392000,73.97589500,1.80000000
18.53392000,73.97601500,1.84000000
18.53392000,73.97613500,1.88000000
18.53392000,73.97625500,1.91000000
18.53392000,73.97637500,1.94000000
18.53392000,73.97649500,1.94000000
18.53392000,73.97661500,1.91000000
18.53392000,73.97673500,1.88000000
18.53392000,73.97685500,1.84000000
18.53392000,73.97697500,1.80000000
18.53392000,73.97709500,1.75000000
18.53392000,73.97721500,1.69000000
18.53404000,73.86225500,1.69000000
18.53404000,73.86237500,1.75000000
18.53404000,73.86249500,1.80000000
18.53404000,73.86261500,1.84000000
18.53404000,73.86273500,1.88000000
18.53404000,73.86285500,1.91000000
18.53404000,73.86297500,1.94000000
18.53404000,73.86309500,1.94000000
18.53404000,73.86321500,1.91000000
18.53404000,73.86333500,1.88000000
18.53404000,73.86345500,1.84000000
18.53404000,73.86357500,1.80000000
18.53404000,73.86369500,1.75000000
18.53404000,73.86381500,1.69000000
18.53404000,73.97565500,1.69000000
18.53404000,73.97577500,1.75000000
18.53404000,73.97589500,1.80000000
18.53404000,73.97601500,1.84000000
18.53404000,73.97613500,1.88000000
18.53404000,73.97625500,1.91000000
18.53404000,73.97637500,1.94000000
18.53404000,73.97649500,1.91000000
18.53404000,73.97661500,1.88000000
18.53404000,73.97673500,1.84000000
18.53404000,73.97685500,1.80000000
18.53404000,73.97697500,1.75000000
18.53404000,73.97709500,1.69000000
18.53416000,73.86225500,1.69000000
18.53416000,73.86237500,1.75000000
18.53416000,73.86249500,1.80000000
18.53416000,73.86261500,1.84000000
18.53416000,73.86273500,1.88000000
18.53416000,73.86285500,1.91000000
18.53416000,73.86297500,1.94000000
18.53416000,73.86309500,1.97000000
18.53416000,73.86321500,1.94000000
18.53416000,73.86333500,1.91000000
18.53416000,73.86345500,1.88000000
18.53416000,73.86357500,1.84000000
18.53416000,73.86369500,1.80000000
18.53416000,73.86381500,1.75000000
18.53416000,73.86393500,1.69000000
18.53416000,73.97553500,1.69000000
18.53416000,73.97565500,1.75000000
18.53416000,73.97577500,1.80000000
18.53416000,73.97589500,1.84000000
18.53416000,73.97601500,1.88000000
18.53416000,73.97613500,1.91000000
18.53416000,73.97625500,1.94000000
18.53416000,73.97637500,1.94000000
18.53416000,73.97649500,1.91000000
18.53416000,73.97661500,1.88000000
18.53416000,73.97673500,1.84000000
18.53416000,73.97685500,1.80000000
18.53416000,73.97697500,1.75000000
18.53416000,73.97709500,1.69000000
18.53428000,73.86225500,1.69000000
18.53428000,73.86237500,1.75000000
18.53428000,73.86249500,1.80000000
18.53428000,73.86261500,1.84000000
18.53428000,73.86273500,1.88000000
18.53428000,73.86285500,1.91000000
18.53428000,73.86297500,1.94000000
18.53428000,73.86309500,1.97000000
18.53428000,73.86321500,1.97000000
18.53428000,73.86333500,1.94000000
18.53428000,73.86345500,1.91000000
18.53428000,73.86357500,1.88000000
18.53428000,73.86369500,1.84000000
18.53428000,73.86381500,1.80000000
18.53428000,73.86393500,1.75000000
18.53428000,73.86405500,1.69000000
18.53428000,73.86417500,1.69000000
18.53428000,73.86429500,1.69000000
18.53428000,73.86441500,1.69000000
18.53428000,73.97553500,1.69000000
18.53428000,73.97565500,1.75000000
18.53428000,73.97577500,1.80000000
18.53428000,73.97589500,1.84000000
18.53428000,73.97601500,1.88000000
18.53428000,73.97613500,1.91000000
18.53428000,73.97625500,1.94000000
18.53428000,73.97637500,1.94000000
18.53428000,73.97649500,1.91000000
18.53428000,73.97661500,1.88000000
18.53428000,73.97673500,1.84000000
18.53428000,73.97685500,1.80000000
18.53428000,73.97697500,1.75000000
18.53428000,73.97709500,1.69000000
18.53440000,73.86225500,1.69000000
18.53440000,73.86237500,1.75000000
18.53440000,73.86249500,1.80000000
18.53440000,73.86261500,1.84000000
18.53440000,73.86273500,1.88000000
18.53440000,73.86285500,1.91000000
18.53440000,73.86297500,1.94000000
18.53440000,73.86309500,1.97000000
18.53440000,73.86321500,2.00000000
18.53440000,73.86333500,1.97000000
18.53440000,73.86345500,1.94000000
18.53440000,73.86357500,1.91000000
18.53440000,73.86369500,1.88000000
18.53440000,73.86381500,1.84000000
18.53440000,73.86393500,1.80000000
18.53440000,73.86405500,1.75000000
18.53440000,73.86417500,1.75000000
18.53440000,73.86429500,1.75000000
18.53440000,73.86441500,1.75000000
18.53440000,73.86453500,1.69000000
18.53440000,73.86465500,1.69000000
18.53440000,73.97553500,1.69000000
18.53440000,73.97565500,1.75000000
18.53440000,73.97577500,1.80000000
18.53440000,73.97589500,1.84000000
18.53440000,73.97601500,1.88000000
18.53440000,73.97613500,1.91000000
18.53440000,73.97625500,1.94000000
18.53440000,73.97637500,1.91000000
18.53440000,73.97649500,1.88000000
18.53440000,73.97661500,1.84000000
18.53440000,73.97673500,1.80000000
18.53440000,73.97685500,1.75000000
18.53440000,73.97697500,1.69000000
18.53452000,73.86237500,1.69000000
18.53452000,73.86249500,1.75000000
18.53452000,73.86261500,1.80000000
18.53452000,73.86273500,1.84000000
18.53452000,73.86285500,1.88000000
18.53452000,73.86297500,1.91000000
18.53452000,73.86309500,1.94000000
18.53452000,73.86321500,1.97000000
18.53452000,73.86333500,2.00000000
18.53452000,73.86345500,1.97000000
18.53452000,73.86357500,1.94000000
18.53452000,73.86369500,1.91000000
18.53452000,73.86381500,1.88000000
18.53452000,73.86393500,1.84000000
18.53452000,73.86405500,1.80000000
18.53452000,73.86417500,1.80000000
18.53452000,73.86429500,1.80000000
18.53452000,73.86441500,1.80000000
18.53452000,73.86453500,1.75000000
18.53452000,73.86465500,1.75000000
18.53452000,73.86477500,1.69000000
18.53452000,73.97541500,1.69000000
18.53452000,73.97553500,1.75000000
18.53452000,73.97565500,1.80000000
18.53452000,73.97577500,1.84000000
18.53452000,73.97589500,1.88000000
18.53452000,73.97601500,1.91000000
18.53452000,73.97613500,1.94000000
18.53452000,73.97625500,1.94000000
18.53452000,73.97637500,1.91000000
18.53452000,73.97649500,1.88000000
18.53452000,73.97661500,1.84000000
18.53452000,73.97673500,1.80000000
18.53452000,73.97685500,1.75000000
18.53452000,73.97697500,1.69000000
18.53464000,73.86237500,1.69000000
18.53464000,73.86249500,1.75000000
18.53464000,73.86261500,1.80000000
18.53464000,73.86273500,1.84000000
18.53464000,73.86285500,1.88000000
18.53464000,73.86297500,1.91000000
18.53464000,73.86309500,1.94000000
18.53464000,73.86321500,1.97000000
18.53464000,73.86333500,2.00000000
18.53464000,73.86345500,1.97000000
18.53464000,73.86357500,1.94000000
18.53464000,73.86369500,1.91000000
18.53464000,73.86381500,1.88000000
18.53464000,73.86393500,1.84000000
18.53464000,73.86405500,1.80000000
18.53464000,73.86417500,1.75000000
18.53464000,73.86429500,1.75000000
18.53464000,73.86441500,1.75000000
18.53464000,73.86453500,1.75000000
18.53464000,73.86465500,1.75000000
18.53464000,73.86477500,1.69000000
18.53464000,73.97541500,1.69000000
18.53464000,73.97553500,1.75000000
18.53464000,73.97565500,1.80000000
18.53464000,73.97577500,1.84000000
18.53464000,73.97589500,1.88000000
18.53464000,73.97601500,1.91000000
18.53464000,73.97613500,1.94000000
18.53464000,73.97625500,1.91000000
18.53464000,73.97637500,1.88000000
18.53464000,73.97649500,1.84000000
18.53464000,73.97661500,1.80000000
18.53464000,73.97673500,1.75000000
18.53464000,73.97685500,1.69000000
18.53476000,73.86237500,1.69000000
18.53476000,73.86249500,1.75000000
18.53476000,73.86261500,1.80000000
18.53476000,73.86273500,1.84000000
18.53476000,73.86285500,1.88000000
18.53476000,73.86297500,1.91000000
18.53476000,73.86309500,1.94000000
18.53476000,73.86321500,1.97000000
18.53476000,73.86333500,1.97000000
18.53476000,73.86345500,1.94000000
18.53476000,73.86357500,1.91000000
18.53476000,73.86369500,1.88000000
18.53476000,73.86381500,1.84000000
18.53476000,73.86393500,1.80000000
18.53476000,73.86405500,1.75000000
18.53476000,73.86417500,1.69000000
18.53476000,73.86429500,1.69000000
18.53476000,73.86441500,1.69000000
18.53476000,73.86453500,1.69000000
18.53476000,73.86465500,1.69000000
18.53476000,73.97541500,1.69000000
18.53476000,73.97553500,1.75000000
18.53476000,73.97565500,1.80000000
18.53476000,73.97577500,1.84000000
18.53476000,73.97589500,1.88000000
18.53476000,73.97601500,1.91000000
18.53476000,73.97613500,1.91000000
18.53476000,73.97625500,1.88000000
18.53476000,73.97637500,1.84000000
18.53476000,73.97649500,1.80000000
18.53476000,73.97661500,1.75000000
18.53476000,73.97673500,1.69000000
18.53488000,73.86249500,1.69000000
18.53488000,73.86261500,1.75000000
18.53488000,73.86273500,1.80000000
18.53488000,73.86285500,1.84000000
18.53488000,73.86297500,1.88000000
18.53488000,73.86309500,1.91000000
18.53488000,73.86321500,1.94000000
18.53488000,73.86333500,1.94000000
18.53488000,73.86345500,1.91000000
18.53488000,73.86357500,1.88000000
18.53488000,73.86369500,1.84000000
18.53488000,73.86381500,1.80000000
18.53488000,73.86393500,1.75000000
18.53488000,73.86405500,1.69000000
18.53488000,73.93605500,1.69000000
18.53488000,73.93617500,1.69000000
18.53488000,73.93677500,1.69000000
18.53488000,73.97529500,1.69000000
18.53488000,73.97541500,1.75000000
18.53488000,73.97553500,1.80000000
18.53488000,73.97565500,1.84000000
18.53488000,73.97577500,1.88000000
18.53488000,73.97589500,1.91000000
18.53488000,73.97601500,1.91000000
18.53488000,73.97613500,1.88000000
18.53488000,73.97625500,1.84000000
18.53488000,73.97637500,1.80000000
18.53488000,73.97649500,1.75000000
18.53488000,73.97661500,1.69000000
18.53500000,73.86249500,1.69000000
18.53500000,73.86261500,1.75000000
18.53500000,73.86273500,1.80000000
18.53500000,73.86285500,1.84000000
18.53500000,73.86297500,1.88000000
18.53500000,73.86309500,1.91000000
18.53500000,73.86321500,1.94000000
18.53500000,73.86333500,1.94000000
18.53500000,73.86345500,1.91000000
18.53500000,73.86357500,1.88000000
18.53500000,73.86369500,1.84000000
18.53500000,73.86381500,1.80000000
18.53500000,73.86393500,1.75000000
18.53500000,73.86405500,1.69000000
18.53500000,73.93593500,1.69000000
18.53500000,73.93605500,1.75000000
18.53500000,73.93617500,1.75000000
18.53500000,73.93629500,1.69000000
18.53500000,73.93641500,1.69000000
18.53500000,73.93653500,1.69000000
18.53500000,73.93665500,1.69000000
18.53500000,73.93677500,1.75000000
18.53500000,73.93689500,1.69000000
18.53500000,73.93701500,1.69000000
18.53500000,73.97529500,1.69000000
18.53500000,73.97541500,1.75000000
18.53500000,73.97553500,1.80000000
18.53500000,73.97565500,1.84000000
18.53500000,73.97577500,1.88000000
18.53500000,73.97589500,1.91000000
18.53500000,73.97601500,1.91000000
18.53500000,73.97613500,1.88000000
18.53500000,73.97625500,1.84000000
18.53500000,73.97637500,1.80000000
18.53500000,73.97649500,1.75000000
18.53500000,73.97661500,1.69000000
18.53512000,73.86261500,1.69000000
18.53512000,73.86273500,1.75000000
18.53512000,73.86285500,1.80000000
18.53512000,73.86297500,1.84000000
18.53512000,73.86309500,1.88000000
18.53512000,73.86321500,1.91000000
18.53512000,73.86333500,1.94000000
18.53512000,73.86345500,1.91000000
18.53512000,73.86357500,1.88000000
18.53512000,73.86369500,1.84000000
18.53512000,73.86381500,1.80000000
18.53512000,73.86393500,1.75000000
18.53512000,73.86405500,1.69000000
18.53512000,73.93581500,1.69000000
18.53512000,73.93593500,1.75000000
18.53512000,73.93605500,1.80000000
18.53512000,73.93617500,1.80000000
18.53512000,73.93629500,1.75000000
18.53512000,73.93641500,1.75000000
18.53512000,73.93653500,1.75000000
18.53512000,73.93665500,1.75000000
18.53512000,73.93677500,1.80000000
18.53512000,73.93689500,1.75000000
18.53512000,73.93701500,1.75000000
18.53512000,73.93713500,1.69000000
18.53512000,73.93725500,1.69000000
18.53512000,73.93737500,1.69000000
18.53512000,73.97517500,1.69000000
18.53512000,73.97529500,1.75000000
18.53512000,73.97541500,1.80000000
18.53512000,73.97553500,1.84000000
18.53512000,73.97565500,1.88000000
18.53512000,73.97577500,1.91000000
18.53512000,73.97589500,1.94000000
18.53512000,73.97601500,1.91000000
18.53512000,73.97613500,1.88000000
18.53512000,73.97625500,1.84000000
18.53512000,73.97637500,1.80000000
18.53512000,73.97649500,1.75000000
18.53512000,73.97661500,1.69000000
18.53524000,73.86261500,1.69000000
18.53524000,73.86273500,1.75000000
18.53524000,73.86285500,1.80000000
18.53524000,73.86297500,1.84000000
18.53524000,73.86309500,1.88000000
18.53524000,73.86321500,1.91000000
18.53524000,73.86333500,1.94000000
18.53524000,73.86345500,1.94000000
18.53524000,73.86357500,1.91000000
18.53524000,73.86369500,1.88000000
18.53524000,73.86381500,1.84000000
18.53524000,73.86393500,1.80000000
18.53524000,73.86405500,1.75000000
18.53524000,73.86417500,1.69000000
18.53524000,73.93581500,1.69000000
18.53524000,73.93593500,1.75000000
18.53524000,73.93605500,1.80000000
18.53524000,73.93617500,1.84000000
18.53524000,73.93629500,1.80000000
18.53524000,73.93641500,1.80000000
18.53524000,73.93653500,1.80000000
18.53524000,73.93665500,1.80000000
18.53524000,73.93677500,1.84000000
18.53524000,73.93689500,1.80000000
18.53524000,73.93701500,1.80000000
18.53524000,73.93713500,1.75000000
18.53524000,73.93725500,1.75000000
18.53524000,73.93737500,1.75000000
18.53524000,73.93749500,1.69000000
18.53524000,73.93761500,1.69000000
18.53524000,73.93833500,1.69000000
18.53524000,73.97517500,1.69000000
18.53524000,73.97529500,1.75000000
18.53524000,73.97541500,1.80000000
18.53524000,73.97553500,1.84000000
18.53524000,73.97565500,1.88000000
18.53524000,73.97577500,1.91000000
18.53524000,73.97589500,1.94000000
18.53524000,73.97601500,1.91000000
18.53524000,73.97613500,1.88000000
18.53524000,73.97625500,1.84000000
